Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-08-11T18:30:00+02:00;3,0816;0,08637
2024-08-11T18:45:00+02:00;3,2043;0,08637
2024-08-11T19:00:00+02:00;2,8188;0,12712
2024-08-11T19:15:00+02:00;3,0633;0,12712
2024-08-11T19:30:00+02:00;3,1149;0,12712
2024-08-11T19:45:00+02:00;2,8067;0,12712
2024-08-11T20:00:00+02:00;3,2032;0,13283
2024-08-11T20:15:00+02:00;2,6879;0,13283
2024-08-11T20:30:00+02:00;2,7631;0,13283
2024-08-11T20:45:00+02:00;2,2557;0,13283
2024-08-11T21:00:00+02:00;2,4426;0,11835
2024-08-11T21:15:00+02:00;2,574;0,11835
2024-08-11T21:30:00+02:00;2,5619;0,11835
2024-08-11T21:45:00+02:00;2,8601;0,11835
2024-08-11T22:00:00+02:00;2,3828;0,10166
2024-08-11T22:15:00+02:00;2,7656;0,10166
2024-08-11T22:30:00+02:00;2,6235;0,10166
2024-08-11T22:45:00+02:00;2,8353;0,10166
2024-08-11T23:00:00+02:00;2,8316;0,09069
2024-08-11T23:15:00+02:00;2,5172;0,09069
2024-08-11T23:30:00+02:00;2,8887;0,09069
2024-08-11T23:45:00+02:00;2,6407;0,09069
2024-08-12T00:00:00+02:00;2,8347;0,098
2024-08-12T00:15:00+02:00;2,7756;0,098
2024-08-12T00:30:00+02:00;2,7913;0,098
2024-08-12T00:45:00+02:00;3,0095;0,098
2024-08-12T01:00:00+02:00;2,6933;0,08698
2024-08-12T01:15:00+02:00;3,0794;0,08698
2024-08-12T01:30:00+02:00;2,9333;0,08698
2024-08-12T01:45:00+02:00;3,1875;0,08698
2024-08-12T02:00:00+02:00;3,0968;0,07867
2024-08-12T02:15:00+02:00;2,9065;0,07867
2024-08-12T02:30:00+02:00;3,1129;0,07867
2024-08-12T02:45:00+02:00;3,267;0,07867
2024-08-12T03:00:00+02:00;2,8803;0,08189
2024-08-12T03:15:00+02:00;3,3052;0,08189
2024-08-12T03:30:00+02:00;2,9041;0,08189
2024-08-12T03:45:00+02:00;3,2147;0,08189
2024-08-12T04:00:00+02:00;2,8279;0,0855
2024-08-12T04:15:00+02:00;2,9609;0,0855
2024-08-12T04:30:00+02:00;3,0998;0,0855
2024-08-12T04:45:00+02:00;2,9582;0,0855
2024-08-12T05:00:00+02:00;3,0726;0,10262
2024-08-12T05:15:00+02:00;3,2282;0,10262
2024-08-12T05:30:00+02:00;2,996;0,10262
2024-08-12T05:45:00+02:00;3,1805;0,10262
2024-08-12T06:00:00+02:00;3,0714;0,1366
2024-08-12T06:15:00+02:00;2,8909;0,1366
2024-08-12T06:30:00+02:00;2,889;0,1366
2024-08-12T06:45:00+02:00;2,8579;0,1366
2024-08-12T07:00:00+02:00;3,2903;0,13773
2024-08-12T07:15:00+02:00;2,8983;0,13773
2024-08-12T07:30:00+02:00;3,0316;0,13773
2024-08-12T07:45:00+02:00;3,2387;0,13773
2024-08-12T08:00:00+02:00;3,0436;0,10793
2024-08-12T08:15:00+02:00;3,0473;0,10793
2024-08-12T08:30:00+02:00;3,0426;0,10793
2024-08-12T08:45:00+02:00;2,9974;0,10793
2024-08-12T09:00:00+02:00;2,8401;0,06797
2024-08-12T09:15:00+02:00;3,4051;0,06797
2024-08-12T09:30:00+02:00;2,9395;0,06797
2024-08-12T09:45:00+02:00;2,9752;0,06797
2024-08-12T10:00:00+02:00;3,1912;0,04012
2024-08-12T10:15:00+02:00;2,926;0,04012
2024-08-12T10:30:00+02:00;2,6519;0,04012
2024-08-12T10:45:00+02:00;2,5965;0,04012
2024-08-12T11:00:00+02:00;2,6898;0,01604
2024-08-12T11:15:00+02:00;2,1287;0,01604
2024-08-12T11:30:00+02:00;2,0497;0,01604
2024-08-12T11:45:00+02:00;2,6912;0,01604
2024-08-12T12:00:00+02:00;2,5962;0,01857
2024-08-12T12:15:00+02:00;2,8727;0,01857
2024-08-12T12:30:00+02:00;2,6967;0,01857
2024-08-12T12:45:00+02:00;2,62;0,01857
2024-08-12T13:00:00+02:00;2,5041;0,02144
2024-08-12T13:15:00+02:00;3,0519;0,02144
2024-08-12T13:30:00+02:00;2,5338;0,02144
2024-08-12T13:45:00+02:00;2,8096;0,02144
2024-08-12T14:00:00+02:00;2,9552;0,04094
2024-08-12T14:15:00+02:00;2,5998;0,04094
2024-08-12T14:30:00+02:00;2,4621;0,04094
2024-08-12T14:45:00+02:00;2,7639;0,04094
2024-08-12T15:00:00+02:00;2,8249;0,05861
2024-08-12T15:15:00+02:00;2,1813;0,05861
2024-08-12T15:30:00+02:00;2,489;0,05861
2024-08-12T15:45:00+02:00;2,6842;0,05861
2024-08-12T16:00:00+02:00;2,7438;0,083
2024-08-12T16:15:00+02:00;2,8364;0,083
2024-08-12T16:30:00+02:00;2,7024;0,083
2024-08-12T16:45:00+02:00;2,3095;0,083
2024-08-12T17:00:00+02:00;2,5751;0,11032
2024-08-12T17:15:00+02:00;3,0418;0,11032
2024-08-12T17:30:00+02:00;2,6309;0,11032
2024-08-12T17:45:00+02:00;3,0042;0,11032
2024-08-12T18:00:00+02:00;2,7508;0,20503
2024-08-12T18:15:00+02:00;2,6882;0,20503
2024-08-12T18:30:00+02:00;2,9934;0,20503
2024-08-12T18:45:00+02:00;2,792;0,20503
2024-08-12T19:00:00+02:00;2,6929;0,20767
2024-08-12T19:15:00+02:00;2,8427;0,20767
2024-08-12T19:30:00+02:00;2,7432;0,20767
2024-08-12T19:45:00+02:00;2,6244;0,20767
2024-08-12T20:00:00+02:00;2,7548;0,23198
2024-08-12T20:15:00+02:00;2,5339;0,23198
2024-08-12T20:30:00+02:00;2,6596;0,23198
2024-08-12T20:45:00+02:00;2,8268;0,23198
2024-08-12T21:00:00+02:00;2,2566;0,15042
2024-08-12T21:15:00+02:00;2,6964;0,15042
2024-08-12T21:30:00+02:00;2,3139;0,15042
2024-08-12T21:45:00+02:00;2,5112;0,15042
2024-08-12T22:00:00+02:00;2,4525;0,1207
2024-08-12T22:15:00+02:00;2,5042;0,1207
2024-08-12T22:30:00+02:00;2,5313;0,1207
2024-08-12T22:45:00+02:00;2,3707;0,1207
2024-08-12T23:00:00+02:00;2,5336;0,10098
2024-08-12T23:15:00+02:00;2,3721;0,10098
2024-08-12T23:30:00+02:00;1,9635;0,10098
2024-08-12T23:45:00+02:00;2,4508;0,10098
2024-08-13T00:00:00+02:00;2,6779;0,10409
2024-08-13T00:15:00+02:00;2,4413;0,10409
2024-08-13T00:30:00+02:00;2,9586;0,10409
2024-08-13T00:45:00+02:00;2,3616;0,10409
2024-08-13T01:00:00+02:00;2,9088;0,09113
2024-08-13T01:15:00+02:00;2,5276;0,09113
2024-08-13T01:30:00+02:00;2,5028;0,09113
2024-08-13T01:45:00+02:00;2,8308;0,09113
2024-08-13T02:00:00+02:00;2,6362;0,08439
2024-08-13T02:15:00+02:00;2,5858;0,08439
2024-08-13T02:30:00+02:00;2,8549;0,08439
2024-08-13T02:45:00+02:00;2,6498;0,08439
2024-08-13T03:00:00+02:00;3,1636;0,08203
2024-08-13T03:15:00+02:00;2,8362;0,08203
2024-08-13T03:30:00+02:00;2,784;0,08203
2024-08-13T03:45:00+02:00;2,9264;0,08203
2024-08-13T04:00:00+02:00;3,0431;0,08317
2024-08-13T04:15:00+02:00;2,734;0,08317
2024-08-13T04:30:00+02:00;2,9796;0,08317
2024-08-13T04:45:00+02:00;3,0632;0,08317
2024-08-13T05:00:00+02:00;2,5296;0,09951
2024-08-13T05:15:00+02:00;2,9662;0,09951
2024-08-13T05:30:00+02:00;2,5334;0,09951
2024-08-13T05:45:00+02:00;2,9804;0,09951
2024-08-13T06:00:00+02:00;2,8596;0,12376
2024-08-13T06:15:00+02:00;2,6616;0,12376
2024-08-13T06:30:00+02:00;2,9786;0,12376
2024-08-13T06:45:00+02:00;3,0354;0,12376
2024-08-13T07:00:00+02:00;2,5819;0,13092
2024-08-13T07:15:00+02:00;2,4328;0,13092
2024-08-13T07:30:00+02:00;2,5084;0,13092
2024-08-13T07:45:00+02:00;2,336;0,13092
2024-08-13T08:00:00+02:00;2,6636;0,11789
2024-08-13T08:15:00+02:00;2,6657;0,11789
2024-08-13T08:30:00+02:00;2,3532;0,11789
2024-08-13T08:45:00+02:00;3,13;0,11789
2024-08-13T09:00:00+02:00;2,6388;0,09688
2024-08-13T09:15:00+02:00;2,4285;0,09688
2024-08-13T09:30:00+02:00;2,5756;0,09688
2024-08-13T09:45:00+02:00;2,916;0,09688
2024-08-13T10:00:00+02:00;2,4962;0,0833
2024-08-13T10:15:00+02:00;2,301;0,0833
2024-08-13T10:30:00+02:00;2,6255;0,0833
2024-08-13T10:45:00+02:00;3,3804;0,0833
2024-08-13T11:00:00+02:00;3,2508;0,07749
2024-08-13T11:15:00+02:00;2,8135;0,07749
2024-08-13T11:30:00+02:00;3,2968;0,07749
2024-08-13T11:45:00+02:00;3,6135;0,07749
2024-08-13T12:00:00+02:00;3,5634;0,07587
2024-08-13T12:15:00+02:00;3,6348;0,07587
2024-08-13T12:30:00+02:00;3,4911;0,07587
2024-08-13T12:45:00+02:00;3,059;0,07587
2024-08-13T13:00:00+02:00;3,0118;0,07139
2024-08-13T13:15:00+02:00;2,9581;0,07139
2024-08-13T13:30:00+02:00;3,0222;0,07139
2024-08-13T13:45:00+02:00;2,3817;0,07139
2024-08-13T14:00:00+02:00;3,0246;0,07237
2024-08-13T14:15:00+02:00;2,5881;0,07237
2024-08-13T14:30:00+02:00;2,8585;0,07237
2024-08-13T14:45:00+02:00;2,9263;0,07237
2024-08-13T15:00:00+02:00;2,7476;0,08549
2024-08-13T15:15:00+02:00;2,9783;0,08549
2024-08-13T15:30:00+02:00;2,9003;0,08549
2024-08-13T15:45:00+02:00;2,7116;0,08549
2024-08-13T16:00:00+02:00;2,621;0,11221
2024-08-13T16:15:00+02:00;2,7264;0,11221
2024-08-13T16:30:00+02:00;2,4608;0,11221
2024-08-13T16:45:00+02:00;2,4627;0,11221
2024-08-13T17:00:00+02:00;2,5822;0,13902
2024-08-13T17:15:00+02:00;2,187;0,13902
2024-08-13T17:30:00+02:00;2,1872;0,13902
2024-08-13T17:45:00+02:00;2,3801;0,13902
2024-08-13T18:00:00+02:00;2,1662;0,28614
2024-08-13T18:15:00+02:00;2,3076;0,28614
2024-08-13T18:30:00+02:00;2,4234;0,28614
2024-08-13T18:45:00+02:00;2,4435;0,28614
2024-08-13T19:00:00+02:00;2,3246;0,35983
2024-08-13T19:15:00+02:00;2,6164;0,35983
2024-08-13T19:30:00+02:00;2,5972;0,35983
2024-08-13T19:45:00+02:00;2,367;0,35983
2024-08-13T20:00:00+02:00;2,6247;0,37351
2024-08-13T20:15:00+02:00;2,2302;0,37351
2024-08-13T20:30:00+02:00;2,7277;0,37351
2024-08-13T20:45:00+02:00;2,2648;0,37351
2024-08-13T21:00:00+02:00;2,3141;0,16401
2024-08-13T21:15:00+02:00;2,5024;0,16401
2024-08-13T21:30:00+02:00;1,8179;0,16401
2024-08-13T21:45:00+02:00;1,3376;0,16401
2024-08-13T22:00:00+02:00;2,6456;0,13523
2024-08-13T22:15:00+02:00;1,9802;0,13523
2024-08-13T22:30:00+02:00;2,6016;0,13523
2024-08-13T22:45:00+02:00;2,2594;0,13523
2024-08-13T23:00:00+02:00;2,1597;0,11329
2024-08-13T23:15:00+02:00;2,149;0,11329
2024-08-13T23:30:00+02:00;2,2824;0,11329
2024-08-13T23:45:00+02:00;2,2567;0,11329
2024-08-14T00:00:00+02:00;2,3346;0,09854
2024-08-14T00:15:00+02:00;2,2848;0,09854
2024-08-14T00:30:00+02:00;2,3066;0,09854
2024-08-14T00:45:00+02:00;2,3805;0,09854
2024-08-14T01:00:00+02:00;2,7421;0,09614
2024-08-14T01:15:00+02:00;2,3509;0,09614
2024-08-14T01:30:00+02:00;2,7195;0,09614
2024-08-14T01:45:00+02:00;2,4957;0,09614
2024-08-14T02:00:00+02:00;2,8176;0,09221
2024-08-14T02:15:00+02:00;2,8471;0,09221
2024-08-14T02:30:00+02:00;2,9073;0,09221
2024-08-14T02:45:00+02:00;2,6446;0,09221
2024-08-14T03:00:00+02:00;2,8666;0,09231
2024-08-14T03:15:00+02:00;2,987;0,09231
2024-08-14T03:30:00+02:00;2,7892;0,09231
2024-08-14T03:45:00+02:00;2,876;0,09231
2024-08-14T04:00:00+02:00;3,1576;0,09083
2024-08-14T04:15:00+02:00;2,8884;0,09083
2024-08-14T04:30:00+02:00;2,9359;0,09083
2024-08-14T04:45:00+02:00;3,1592;0,09083
2024-08-14T05:00:00+02:00;2,9831;0,10099
2024-08-14T05:15:00+02:00;2,8791;0,10099
2024-08-14T05:30:00+02:00;3,2306;0,10099
2024-08-14T05:45:00+02:00;2,6455;0,10099
2024-08-14T06:00:00+02:00;2,8857;0,12156
2024-08-14T06:15:00+02:00;2,696;0,12156
2024-08-14T06:30:00+02:00;2,9503;0,12156
2024-08-14T06:45:00+02:00;3,0131;0,12156
2024-08-14T07:00:00+02:00;2,6625;0,12915
2024-08-14T07:15:00+02:00;2,7281;0,12915
2024-08-14T07:30:00+02:00;2,7933;0,12915
2024-08-14T07:45:00+02:00;2,4083;0,12915
2024-08-14T08:00:00+02:00;2,5677;0,11894
2024-08-14T08:15:00+02:00;2,5851;0,11894
2024-08-14T08:30:00+02:00;2,758;0,11894
2024-08-14T08:45:00+02:00;2,9841;0,11894
2024-08-14T09:00:00+02:00;2,8494;0,10519
2024-08-14T09:15:00+02:00;2,8338;0,10519
2024-08-14T09:30:00+02:00;2,9158;0,10519
2024-08-14T09:45:00+02:00;2,7472;0,10519
2024-08-14T10:00:00+02:00;2,5879;0,08199
2024-08-14T10:15:00+02:00;2,8445;0,08199
2024-08-14T10:30:00+02:00;2,6092;0,08199
2024-08-14T10:45:00+02:00;2,5243;0,08199
2024-08-14T11:00:00+02:00;2,6951;0,07767
2024-08-14T11:15:00+02:00;2,7568;0,07767
2024-08-14T11:30:00+02:00;2,6132;0,07767
2024-08-14T11:45:00+02:00;2,4669;0,07767
2024-08-14T12:00:00+02:00;2,9093;0,07578
2024-08-14T12:15:00+02:00;2,9321;0,07578
2024-08-14T12:30:00+02:00;2,7483;0,07578
2024-08-14T12:45:00+02:00;2,9451;0,07578
2024-08-14T13:00:00+02:00;3,0181;0,08058
2024-08-14T13:15:00+02:00;2,9013;0,08058
2024-08-14T13:30:00+02:00;3,4281;0,08058
2024-08-14T13:45:00+02:00;3,0975;0,08058
2024-08-14T14:00:00+02:00;3,0053;0,08332
2024-08-14T14:15:00+02:00;3,0159;0,08332
2024-08-14T14:30:00+02:00;3,1867;0,08332
2024-08-14T14:45:00+02:00;3,0407;0,08332
2024-08-14T15:00:00+02:00;2,7521;0,08979
2024-08-14T15:15:00+02:00;2,697;0,08979
2024-08-14T15:30:00+02:00;2,6703;0,08979
2024-08-14T15:45:00+02:00;3,1103;0,08979
2024-08-14T16:00:00+02:00;2,645;0,10122
2024-08-14T16:15:00+02:00;2,4256;0,10122
2024-08-14T16:30:00+02:00;2,5945;0,10122
2024-08-14T16:45:00+02:00;2,5772;0,10122
2024-08-14T17:00:00+02:00;2,4451;0,11301
2024-08-14T17:15:00+02:00;2,5022;0,11301
2024-08-14T17:30:00+02:00;2,7631;0,11301
2024-08-14T17:45:00+02:00;2,5314;0,11301
2024-08-14T18:00:00+02:00;3,1467;0,15225
2024-08-14T18:15:00+02:00;2,8107;0,15225
2024-08-14T18:30:00+02:00;2,682;0,15225
2024-08-14T18:45:00+02:00;2,906;0,15225
2024-08-14T19:00:00+02:00;2,4672;0,19913
2024-08-14T19:15:00+02:00;2,8142;0,19913
2024-08-14T19:30:00+02:00;2,2317;0,19913
2024-08-14T19:45:00+02:00;2,6131;0,19913
2024-08-14T20:00:00+02:00;2,2279;0,44358
2024-08-14T20:15:00+02:00;2,5079;0,44358
2024-08-14T20:30:00+02:00;2,3639;0,44358
2024-08-14T20:45:00+02:00;2,4896;0,44358
2024-08-14T21:00:00+02:00;2,4278;0,18176
2024-08-14T21:15:00+02:00;2,4938;0,18176
2024-08-14T21:30:00+02:00;2,4191;0,18176
2024-08-14T21:45:00+02:00;2,4143;0,18176
2024-08-14T22:00:00+02:00;2,5736;0,12165
2024-08-14T22:15:00+02:00;2,5143;0,12165
2024-08-14T22:30:00+02:00;2,5008;0,12165
2024-08-14T22:45:00+02:00;2,6624;0,12165
2024-08-14T23:00:00+02:00;2,4023;0,10913
2024-08-14T23:15:00+02:00;2,7737;0,10913
2024-08-14T23:30:00+02:00;2,4835;0,10913
2024-08-14T23:45:00+02:00;2,703;0,10913
2024-08-15T00:00:00+02:00;2,5081;0,10571
2024-08-15T00:15:00+02:00;2,409;0,10571
2024-08-15T00:30:00+02:00;2,5331;0,10571
2024-08-15T00:45:00+02:00;2,862;0,10571
2024-08-15T01:00:00+02:00;2,528;0,10515
2024-08-15T01:15:00+02:00;2,9603;0,10515
2024-08-15T01:30:00+02:00;3,0109;0,10515
2024-08-15T01:45:00+02:00;2,657;0,10515
2024-08-15T02:00:00+02:00;2,9822;0,10331
2024-08-15T02:15:00+02:00;2,8833;0,10331
2024-08-15T02:30:00+02:00;2,7828;0,10331
2024-08-15T02:45:00+02:00;2,956;0,10331
2024-08-15T03:00:00+02:00;2,9057;0,09105
2024-08-15T03:15:00+02:00;2,5721;0,09105
2024-08-15T03:30:00+02:00;2,8151;0,09105
2024-08-15T03:45:00+02:00;3,0927;0,09105
2024-08-15T04:00:00+02:00;2,6817;0,09048
2024-08-15T04:15:00+02:00;2,993;0,09048
2024-08-15T04:30:00+02:00;2,7986;0,09048
2024-08-15T04:45:00+02:00;3,0175;0,09048
2024-08-15T05:00:00+02:00;2,9556;0,10187
2024-08-15T05:15:00+02:00;2,8103;0,10187
2024-08-15T05:30:00+02:00;2,929;0,10187
2024-08-15T05:45:00+02:00;3,1377;0,10187
2024-08-15T06:00:00+02:00;2,86;0,11465
2024-08-15T06:15:00+02:00;2,7201;0,11465
2024-08-15T06:30:00+02:00;2,6647;0,11465
2024-08-15T06:45:00+02:00;2,278;0,11465
2024-08-15T07:00:00+02:00;2,2286;0,11399
2024-08-15T07:15:00+02:00;2,9007;0,11399
2024-08-15T07:30:00+02:00;2,5795;0,11399
2024-08-15T07:45:00+02:00;2,4309;0,11399
2024-08-15T08:00:00+02:00;2,7745;0,1058
2024-08-15T08:15:00+02:00;2,6555;0,1058
2024-08-15T08:30:00+02:00;2,5515;0,1058
2024-08-15T08:45:00+02:00;2,9852;0,1058
2024-08-15T09:00:00+02:00;2,962;0,08051
2024-08-15T09:15:00+02:00;2,7858;0,08051
2024-08-15T09:30:00+02:00;2,9253;0,08051
2024-08-15T09:45:00+02:00;2,9305;0,08051
2024-08-15T10:00:00+02:00;2,7399;0,06279
2024-08-15T10:15:00+02:00;2,8956;0,06279
2024-08-15T10:30:00+02:00;3,0452;0,06279
2024-08-15T10:45:00+02:00;2,5121;0,06279
2024-08-15T11:00:00+02:00;2,7158;0,02006
2024-08-15T11:15:00+02:00;2,7515;0,02006
2024-08-15T11:30:00+02:00;2,9509;0,02006
2024-08-15T11:45:00+02:00;2,7909;0,02006
2024-08-15T12:00:00+02:00;2,7832;0,0123
2024-08-15T12:15:00+02:00;2,8482;0,0123
2024-08-15T12:30:00+02:00;2,4325;0,0123
2024-08-15T12:45:00+02:00;2,3725;0,0123
2024-08-15T13:00:00+02:00;2,66;0,00679
2024-08-15T13:15:00+02:00;2,2073;0,00679
2024-08-15T13:30:00+02:00;2,4747;0,00679
2024-08-15T13:45:00+02:00;2,3444;0,00679
2024-08-15T14:00:00+02:00;2,0696;0,00723
2024-08-15T14:15:00+02:00;2,2941;0,00723
2024-08-15T14:30:00+02:00;2,275;0,00723
2024-08-15T14:45:00+02:00;1,2941;0,00723
2024-08-15T15:00:00+02:00;1,4011;0,04458
2024-08-15T15:15:00+02:00;1,726;0,04458
2024-08-15T15:30:00+02:00;1,4762;0,04458
2024-08-15T15:45:00+02:00;1,4179;0,04458
2024-08-15T16:00:00+02:00;1,4929;0,08584
2024-08-15T16:15:00+02:00;1,3158;0,08584
2024-08-15T16:30:00+02:00;1,4462;0,08584
2024-08-15T16:45:00+02:00;1,4293;0,08584
2024-08-15T17:00:00+02:00;1,4191;0,10346
2024-08-15T17:15:00+02:00;1,3532;0,10346
2024-08-15T17:30:00+02:00;1,4939;0,10346
2024-08-15T17:45:00+02:00;1,3922;0,10346
2024-08-15T18:00:00+02:00;1,864;0,12137
2024-08-15T18:15:00+02:00;1,9594;0,12137
2024-08-15T18:30:00+02:00;2,372;0,12137
2024-08-15T18:45:00+02:00;2,0562;0,12137
2024-08-15T19:00:00+02:00;1,7963;0,14891
2024-08-15T19:15:00+02:00;1,4154;0,14891
2024-08-15T19:30:00+02:00;1,6627;0,14891
2024-08-15T19:45:00+02:00;1,7158;0,14891
2024-08-15T20:00:00+02:00;1,6042;0,18146
2024-08-15T20:15:00+02:00;1,9668;0,18146
2024-08-15T20:30:00+02:00;1,2492;0,18146
2024-08-15T20:45:00+02:00;1,87;0,18146
2024-08-15T21:00:00+02:00;1,9198;0,14759
2024-08-15T21:15:00+02:00;1,5048;0,14759
2024-08-15T21:30:00+02:00;1,8322;0,14759
2024-08-15T21:45:00+02:00;1,7787;0,14759
2024-08-15T22:00:00+02:00;1,5751;0,13194
2024-08-15T22:15:00+02:00;2,13;0,13194
2024-08-15T22:30:00+02:00;1,6547;0,13194
2024-08-15T22:45:00+02:00;2,2397;0,13194
2024-08-15T23:00:00+02:00;1,7564;0,10221
2024-08-15T23:15:00+02:00;1,9095;0,10221
2024-08-15T23:30:00+02:00;2,2154;0,10221
2024-08-15T23:45:00+02:00;1,8434;0,10221
2024-08-16T00:00:00+02:00;2,0514;0,10637
2024-08-16T00:15:00+02:00;2,2024;0,10637
2024-08-16T00:30:00+02:00;2,0592;0,10637
2024-08-16T00:45:00+02:00;2,1109;0,10637
2024-08-16T01:00:00+02:00;2,1484;0,08968
2024-08-16T01:15:00+02:00;2,044;0,08968
2024-08-16T01:30:00+02:00;2,4663;0,08968
2024-08-16T01:45:00+02:00;2,3477;0,08968
2024-08-16T02:00:00+02:00;2,1931;0,08856
2024-08-16T02:15:00+02:00;2,5436;0,08856
2024-08-16T02:30:00+02:00;2,4071;0,08856
2024-08-16T02:45:00+02:00;2,2419;0,08856
2024-08-16T03:00:00+02:00;2,7197;0,08842
2024-08-16T03:15:00+02:00;2,2911;0,08842
2024-08-16T03:30:00+02:00;2,349;0,08842
2024-08-16T03:45:00+02:00;2,6202;0,08842
2024-08-16T04:00:00+02:00;2,3597;0,08822
2024-08-16T04:15:00+02:00;2,1244;0,08822
2024-08-16T04:30:00+02:00;2,4625;0,08822
2024-08-16T04:45:00+02:00;2,505;0,08822
2024-08-16T05:00:00+02:00;2,2993;0,09541
2024-08-16T05:15:00+02:00;2,6418;0,09541
2024-08-16T05:30:00+02:00;2,6163;0,09541
2024-08-16T05:45:00+02:00;2,3025;0,09541
2024-08-16T06:00:00+02:00;2,6792;0,11818
2024-08-16T06:15:00+02:00;2,2566;0,11818
2024-08-16T06:30:00+02:00;2,0025;0,11818
2024-08-16T06:45:00+02:00;2,2532;0,11818
2024-08-16T07:00:00+02:00;2,5332;0,12573
2024-08-16T07:15:00+02:00;2,0365;0,12573
2024-08-16T07:30:00+02:00;2,5122;0,12573
2024-08-16T07:45:00+02:00;2,35;0,12573
2024-08-16T08:00:00+02:00;2,0652;0,11934
2024-08-16T08:15:00+02:00;2,5225;0,11934
2024-08-16T08:30:00+02:00;2,3576;0,11934
2024-08-16T08:45:00+02:00;1,9811;0,11934
2024-08-16T09:00:00+02:00;2,5561;0,09635
2024-08-16T09:15:00+02:00;2,3788;0,09635
2024-08-16T09:30:00+02:00;2,4848;0,09635
2024-08-16T09:45:00+02:00;2,763;0,09635
2024-08-16T10:00:00+02:00;2,3716;0,07465
2024-08-16T10:15:00+02:00;1,9591;0,07465
2024-08-16T10:30:00+02:00;2,4626;0,07465
2024-08-16T10:45:00+02:00;2,0503;0,07465
2024-08-16T11:00:00+02:00;1,7213;0,06337
2024-08-16T11:15:00+02:00;2,1002;0,06337
2024-08-16T11:30:00+02:00;1,8006;0,06337
2024-08-16T11:45:00+02:00;2,1286;0,06337
2024-08-16T12:00:00+02:00;2,3424;0,065
2024-08-16T12:15:00+02:00;2,0244;0,065
2024-08-16T12:30:00+02:00;2,284;0,065
2024-08-16T12:45:00+02:00;2,218;0,065
2024-08-16T13:00:00+02:00;2,011;0,07503
2024-08-16T13:15:00+02:00;1,8626;0,07503
2024-08-16T13:30:00+02:00;2,0349;0,07503
2024-08-16T13:45:00+02:00;2,158;0,07503
2024-08-16T14:00:00+02:00;1,8564;0,07981
2024-08-16T14:15:00+02:00;1,9134;0,07981
2024-08-16T14:30:00+02:00;1,7667;0,07981
2024-08-16T14:45:00+02:00;1,9249;0,07981
2024-08-16T15:00:00+02:00;2,0443;0,09307
2024-08-16T15:15:00+02:00;2,0123;0,09307
2024-08-16T15:30:00+02:00;2,106;0,09307
2024-08-16T15:45:00+02:00;1,9394;0,09307
2024-08-16T16:00:00+02:00;1,9492;0,12759
2024-08-16T16:15:00+02:00;1,815;0,12759
2024-08-16T16:30:00+02:00;2,7343;0,12759
2024-08-16T16:45:00+02:00;1,8353;0,12759
2024-08-16T17:00:00+02:00;1,8298;0,15018
2024-08-16T17:15:00+02:00;1,328;0,15018
2024-08-16T17:30:00+02:00;1,3684;0,15018
2024-08-16T17:45:00+02:00;1,779;0,15018
2024-08-16T18:00:00+02:00;1,5291;0,17439
2024-08-16T18:15:00+02:00;1,724;0,17439
2024-08-16T18:30:00+02:00;1,9176;0,17439
2024-08-16T18:45:00+02:00;1,76;0,17439
2024-08-16T19:00:00+02:00;1,8815;0,30199
2024-08-16T19:15:00+02:00;1,9073;0,30199
2024-08-16T19:30:00+02:00;1,5368;0,30199
2024-08-16T19:45:00+02:00;1,8688;0,30199
2024-08-16T20:00:00+02:00;1,6194;0,26616
2024-08-16T20:15:00+02:00;1,5836;0,26616
2024-08-16T20:30:00+02:00;1,7156;0,26616
2024-08-16T20:45:00+02:00;1,7213;0,26616
2024-08-16T21:00:00+02:00;1,7992;0,1884
2024-08-16T21:15:00+02:00;1,8528;0,1884
2024-08-16T21:30:00+02:00;1,5758;0,1884
2024-08-16T21:45:00+02:00;2,1618;0,1884
2024-08-16T22:00:00+02:00;1,5902;0,14351
2024-08-16T22:15:00+02:00;2,0431;0,14351
2024-08-16T22:30:00+02:00;1,4091;0,14351
2024-08-16T22:45:00+02:00;1,8468;0,14351
2024-08-16T23:00:00+02:00;1,8917;0,11836
2024-08-16T23:15:00+02:00;1,6049;0,11836
2024-08-16T23:30:00+02:00;1,9647;0,11836
2024-08-16T23:45:00+02:00;1,8576;0,11836
2024-08-17T00:00:00+02:00;1,8454;0,11224
2024-08-17T00:15:00+02:00;2,1396;0,11224
2024-08-17T00:30:00+02:00;2,2023;0,11224
2024-08-17T00:45:00+02:00;1,9836;0,11224
2024-08-17T01:00:00+02:00;2,4339;0,10714
2024-08-17T01:15:00+02:00;2,345;0,10714
2024-08-17T01:30:00+02:00;2,0535;0,10714
2024-08-17T01:45:00+02:00;2,3633;0,10714
2024-08-17T02:00:00+02:00;1,9789;0,10124
2024-08-17T02:15:00+02:00;2,0539;0,10124
2024-08-17T02:30:00+02:00;2,4369;0,10124
2024-08-17T02:45:00+02:00;2,2893;0,10124
2024-08-17T03:00:00+02:00;2,3604;0,10116
2024-08-17T03:15:00+02:00;2,6187;0,10116
2024-08-17T03:30:00+02:00;2,2355;0,10116
2024-08-17T03:45:00+02:00;2,6271;0,10116
2024-08-17T04:00:00+02:00;2,3688;0,1058
