Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-07-11T18:45:00+02:00;11,8431;0,17102
2024-07-11T19:00:00+02:00;9,1941;0,21382
2024-07-11T19:15:00+02:00;11,4981;0,21382
2024-07-11T19:30:00+02:00;11,6236;0,21382
2024-07-11T19:45:00+02:00;8,9796;0,21382
2024-07-11T20:00:00+02:00;10,6901;0,23429
2024-07-11T20:15:00+02:00;10,9176;0,23429
2024-07-11T20:30:00+02:00;8,7191;0,23429
2024-07-11T20:45:00+02:00;9,5391;0,23429
2024-07-11T21:00:00+02:00;9,9186;0,21081
2024-07-11T21:15:00+02:00;9,5031;0,21081
2024-07-11T21:30:00+02:00;9,3501;0,21081
2024-07-11T21:45:00+02:00;10,1381;0,21081
2024-07-11T22:00:00+02:00;7,2726;0,15349
2024-07-11T22:15:00+02:00;7,8196;0,15349
2024-07-11T22:30:00+02:00;8,3321;0,15349
2024-07-11T22:45:00+02:00;6,7776;0,15349
2024-07-11T23:00:00+02:00;9,0386;0,13198
2024-07-11T23:15:00+02:00;6,6546;0,13198
2024-07-11T23:30:00+02:00;8,4841;0,13198
2024-07-11T23:45:00+02:00;7,7496;0,13198
2024-07-12T00:00:00+02:00;6,666;0,10474
2024-07-12T00:15:00+02:00;8,3485;0,10474
2024-07-12T00:30:00+02:00;6,7235;0,10474
2024-07-12T00:45:00+02:00;6,478;0,10474
2024-07-12T01:00:00+02:00;8,4775;0,08951
2024-07-12T01:15:00+02:00;6,3975;0,08951
2024-07-12T01:30:00+02:00;7,5165;0,08951
2024-07-12T01:45:00+02:00;8,0615;0,08951
2024-07-12T02:00:00+02:00;6,66;0,08311
2024-07-12T02:15:00+02:00;7,583;0,08311
2024-07-12T02:30:00+02:00;7,455;0,08311
2024-07-12T02:45:00+02:00;6,5965;0,08311
2024-07-12T03:00:00+02:00;7,444;0,08091
2024-07-12T03:15:00+02:00;7,5655;0,08091
2024-07-12T03:30:00+02:00;6,202;0,08091
2024-07-12T03:45:00+02:00;7,8815;0,08091
2024-07-12T04:00:00+02:00;7,453;0,07581
2024-07-12T04:15:00+02:00;6,621;0,07581
2024-07-12T04:30:00+02:00;7,075;0,07581
2024-07-12T04:45:00+02:00;7,5325;0,07581
2024-07-12T05:00:00+02:00;6,5875;0,09321
2024-07-12T05:15:00+02:00;7,022;0,09321
2024-07-12T05:30:00+02:00;6,6985;0,09321
2024-07-12T05:45:00+02:00;6,4595;0,09321
2024-07-12T06:00:00+02:00;9,372;0,11181
2024-07-12T06:15:00+02:00;8,704;0,11181
2024-07-12T06:30:00+02:00;8,092;0,11181
2024-07-12T06:45:00+02:00;8,968;0,11181
2024-07-12T07:00:00+02:00;10,3325;0,13335
2024-07-12T07:15:00+02:00;10,7575;0,13335
2024-07-12T07:30:00+02:00;12,1085;0,13335
2024-07-12T07:45:00+02:00;11,375;0,13335
2024-07-12T08:00:00+02:00;9,6395;0,10688
2024-07-12T08:15:00+02:00;10,457;0,10688
2024-07-12T08:30:00+02:00;11,2325;0,10688
2024-07-12T08:45:00+02:00;9,9155;0,10688
2024-07-12T09:00:00+02:00;10,9265;0,09168
2024-07-12T09:15:00+02:00;10,7585;0,09168
2024-07-12T09:30:00+02:00;10,0625;0,09168
2024-07-12T09:45:00+02:00;12,2035;0,09168
2024-07-12T10:00:00+02:00;10,6305;0,08597
2024-07-12T10:15:00+02:00;10,3125;0,08597
2024-07-12T10:30:00+02:00;12,3505;0,08597
2024-07-12T10:45:00+02:00;10,123;0,08597
2024-07-12T11:00:00+02:00;12,128;0,08395
2024-07-12T11:15:00+02:00;12,1845;0,08395
2024-07-12T11:30:00+02:00;10,5675;0,08395
2024-07-12T11:45:00+02:00;12,768;0,08395
2024-07-12T12:00:00+02:00;11,12;0,07933
2024-07-12T12:15:00+02:00;11,994;0,07933
2024-07-12T12:30:00+02:00;12,97;0,07933
2024-07-12T12:45:00+02:00;10,018;0,07933
2024-07-12T13:00:00+02:00;11,4735;0,07002
2024-07-12T13:15:00+02:00;9,969;0,07002
2024-07-12T13:30:00+02:00;9,5835;0,07002
2024-07-12T13:45:00+02:00;10,103;0,07002
2024-07-12T14:00:00+02:00;8,078;0,08352
2024-07-12T14:15:00+02:00;10,809;0,08352
2024-07-12T14:30:00+02:00;7,366;0,08352
2024-07-12T14:45:00+02:00;10,1205;0,08352
2024-07-12T15:00:00+02:00;9,0635;0,08531
2024-07-12T15:15:00+02:00;8,9205;0,08531
2024-07-12T15:30:00+02:00;10,6085;0,08531
2024-07-12T15:45:00+02:00;8,2825;0,08531
2024-07-12T16:00:00+02:00;11,2745;0,08935
2024-07-12T16:15:00+02:00;10,9395;0,08935
2024-07-12T16:30:00+02:00;10,804;0,08935
2024-07-12T16:45:00+02:00;11,8355;0,08935
2024-07-12T17:00:00+02:00;11,054;0,08568
2024-07-12T17:15:00+02:00;12,481;0,08568
2024-07-12T17:30:00+02:00;10,6365;0,08568
2024-07-12T17:45:00+02:00;11,6355;0,08568
2024-07-12T18:00:00+02:00;9,1045;0,14083
2024-07-12T18:15:00+02:00;7,562;0,14083
2024-07-12T18:30:00+02:00;8,712;0,14083
2024-07-12T18:45:00+02:00;6,5195;0,14083
2024-07-12T19:00:00+02:00;8,5745;0,15434
2024-07-12T19:15:00+02:00;6,876;0,15434
2024-07-12T19:30:00+02:00;8,371;0,15434
2024-07-12T19:45:00+02:00;7,4865;0,15434
2024-07-12T20:00:00+02:00;7,0565;0,15051
2024-07-12T20:15:00+02:00;8,5655;0,15051
2024-07-12T20:30:00+02:00;6,4095;0,15051
2024-07-12T20:45:00+02:00;8,355;0,15051
2024-07-12T21:00:00+02:00;6,886;0,14299
2024-07-12T21:15:00+02:00;8,538;0,14299
2024-07-12T21:30:00+02:00;7,757;0,14299
2024-07-12T21:45:00+02:00;7,5965;0,14299
2024-07-12T22:00:00+02:00;7,379;0,10685
2024-07-12T22:15:00+02:00;6,053;0,10685
2024-07-12T22:30:00+02:00;7,157;0,10685
2024-07-12T22:45:00+02:00;6,6495;0,10685
2024-07-12T23:00:00+02:00;5,986;0,09273
2024-07-12T23:15:00+02:00;7,8095;0,09273
2024-07-12T23:30:00+02:00;5,828;0,09273
2024-07-12T23:45:00+02:00;6,1495;0,09273
2024-07-13T00:00:00+02:00;6,9787;0,10116
2024-07-13T00:15:00+02:00;5,2302;0,10116
2024-07-13T00:30:00+02:00;6,0712;0,10116
2024-07-13T00:45:00+02:00;6,8497;0,10116
2024-07-13T01:00:00+02:00;5,3892;0,06107
2024-07-13T01:15:00+02:00;6,1222;0,06107
2024-07-13T01:30:00+02:00;6,5922;0,06107
2024-07-13T01:45:00+02:00;5,6107;0,06107
2024-07-13T02:00:00+02:00;6,8487;0,05637
2024-07-13T02:15:00+02:00;6,0422;0,05637
2024-07-13T02:30:00+02:00;5,8537;0,05637
2024-07-13T02:45:00+02:00;6,9997;0,05637
2024-07-13T03:00:00+02:00;6,2622;0,05011
2024-07-13T03:15:00+02:00;5,6122;0,05011
2024-07-13T03:30:00+02:00;6,3547;0,05011
2024-07-13T03:45:00+02:00;6,7002;0,05011
2024-07-13T04:00:00+02:00;5,5207;0,03958
2024-07-13T04:15:00+02:00;5,9437;0,03958
2024-07-13T04:30:00+02:00;7,0562;0,03958
2024-07-13T04:45:00+02:00;5,7137;0,03958
2024-07-13T05:00:00+02:00;5,3382;0,03797
2024-07-13T05:15:00+02:00;7,3097;0,03797
2024-07-13T05:30:00+02:00;4,9942;0,03797
2024-07-13T05:45:00+02:00;4,8137;0,03797
2024-07-13T06:00:00+02:00;6,9367;0,05012
2024-07-13T06:15:00+02:00;4,9902;0,05012
2024-07-13T06:30:00+02:00;5,0592;0,05012
2024-07-13T06:45:00+02:00;6,3932;0,05012
2024-07-13T07:00:00+02:00;4,9477;0,03387
2024-07-13T07:15:00+02:00;5,3997;0,03387
2024-07-13T07:30:00+02:00;5,9977;0,03387
2024-07-13T07:45:00+02:00;4,8782;0,03387
2024-07-13T08:00:00+02:00;6,1417;0,0266
2024-07-13T08:15:00+02:00;5,8692;0,0266
2024-07-13T08:30:00+02:00;4,7107;0,0266
2024-07-13T08:45:00+02:00;7,6177;0,0266
2024-07-13T09:00:00+02:00;5,6002;0,02097
2024-07-13T09:15:00+02:00;5,5742;0,02097
2024-07-13T09:30:00+02:00;6,4247;0,02097
2024-07-13T09:45:00+02:00;5,0882;0,02097
2024-07-13T10:00:00+02:00;7,1622;0,00515
2024-07-13T10:15:00+02:00;5,8142;0,00515
2024-07-13T10:30:00+02:00;5,8772;0,00515
2024-07-13T10:45:00+02:00;7,4102;0,00515
2024-07-13T11:00:00+02:00;7,2402;-0,00008
2024-07-13T11:15:00+02:00;11,1567;-0,00008
2024-07-13T11:30:00+02:00;10,1357;-0,00008
2024-07-13T11:45:00+02:00;10,5672;-0,00008
2024-07-13T12:00:00+02:00;10,9937;-0,00018
2024-07-13T12:15:00+02:00;7,6347;-0,00018
2024-07-13T12:30:00+02:00;8,4962;-0,00018
2024-07-13T12:45:00+02:00;5,6072;-0,00018
2024-07-13T13:00:00+02:00;6,7167;-0,00497
2024-07-13T13:15:00+02:00;8,1742;-0,00497
2024-07-13T13:30:00+02:00;6,2962;-0,00497
2024-07-13T13:45:00+02:00;9,0897;-0,00497
2024-07-13T14:00:00+02:00;6,9807;-0,0148
2024-07-13T14:15:00+02:00;7,1662;-0,0148
2024-07-13T14:30:00+02:00;7,9747;-0,0148
2024-07-13T14:45:00+02:00;6,1352;-0,0148
2024-07-13T15:00:00+02:00;7,9767;-0,01048
2024-07-13T15:15:00+02:00;6,0882;-0,01048
2024-07-13T15:30:00+02:00;6,0837;-0,01048
2024-07-13T15:45:00+02:00;6,4117;-0,01048
2024-07-13T16:00:00+02:00;6,5777;0,01009
2024-07-13T16:15:00+02:00;8,0752;0,01009
2024-07-13T16:30:00+02:00;7,4387;0,01009
2024-07-13T16:45:00+02:00;7,1307;0,01009
2024-07-13T17:00:00+02:00;7,8657;0,04522
2024-07-13T17:15:00+02:00;6,6832;0,04522
2024-07-13T17:30:00+02:00;7,6597;0,04522
2024-07-13T17:45:00+02:00;8,3397;0,04522
2024-07-13T18:00:00+02:00;6,3152;0,05638
2024-07-13T18:15:00+02:00;7,9907;0,05638
2024-07-13T18:30:00+02:00;8,4497;0,05638
2024-07-13T18:45:00+02:00;6,4902;0,05638
2024-07-13T19:00:00+02:00;7,8117;0,10936
2024-07-13T19:15:00+02:00;8,2167;0,10936
2024-07-13T19:30:00+02:00;8,2297;0,10936
2024-07-13T19:45:00+02:00;6,1152;0,10936
2024-07-13T20:00:00+02:00;8,0997;0,11934
2024-07-13T20:15:00+02:00;7,9607;0,11934
2024-07-13T20:30:00+02:00;6,4207;0,11934
2024-07-13T20:45:00+02:00;8,0387;0,11934
2024-07-13T21:00:00+02:00;6,8927;0,10716
2024-07-13T21:15:00+02:00;8,0392;0,10716
2024-07-13T21:30:00+02:00;7,5062;0,10716
2024-07-13T21:45:00+02:00;7,2077;0,10716
2024-07-13T22:00:00+02:00;6,9057;0,10117
2024-07-13T22:15:00+02:00;5,6977;0,10117
2024-07-13T22:30:00+02:00;6,9157;0,10117
2024-07-13T22:45:00+02:00;6,0357;0,10117
2024-07-13T23:00:00+02:00;6,1077;0,07953
2024-07-13T23:15:00+02:00;6,9587;0,07953
2024-07-13T23:30:00+02:00;5,6402;0,07953
2024-07-13T23:45:00+02:00;7,3962;0,07953
2024-07-14T00:00:00+02:00;6,0859;0,09494
2024-07-14T00:15:00+02:00;5,5654;0,09494
2024-07-14T00:30:00+02:00;6,9634;0,09494
2024-07-14T00:45:00+02:00;5,3559;0,09494
2024-07-14T01:00:00+02:00;6,4934;0,07126
2024-07-14T01:15:00+02:00;6,0579;0,07126
2024-07-14T01:30:00+02:00;5,6254;0,07126
2024-07-14T01:45:00+02:00;7,7654;0,07126
2024-07-14T02:00:00+02:00;5,4184;0,06128
2024-07-14T02:15:00+02:00;5,9729;0,06128
2024-07-14T02:30:00+02:00;7,5914;0,06128
2024-07-14T02:45:00+02:00;5,4834;0,06128
2024-07-14T03:00:00+02:00;6,6479;0,05093
2024-07-14T03:15:00+02:00;6,4154;0,05093
2024-07-14T03:30:00+02:00;5,5224;0,05093
2024-07-14T03:45:00+02:00;7,1374;0,05093
2024-07-14T04:00:00+02:00;5,6644;0,05335
2024-07-14T04:15:00+02:00;5,7274;0,05335
2024-07-14T04:30:00+02:00;7,0054;0,05335
2024-07-14T04:45:00+02:00;5,6524;0,05335
2024-07-14T05:00:00+02:00;5,6979;0,05215
2024-07-14T05:15:00+02:00;6,8239;0,05215
2024-07-14T05:30:00+02:00;4,4644;0,05215
2024-07-14T05:45:00+02:00;4,7674;0,05215
2024-07-14T06:00:00+02:00;4,7849;0,04444
2024-07-14T06:15:00+02:00;4,8529;0,04444
2024-07-14T06:30:00+02:00;4,7329;0,04444
2024-07-14T06:45:00+02:00;6,4399;0,04444
2024-07-14T07:00:00+02:00;4,7469;0,01428
2024-07-14T07:15:00+02:00;4,5234;0,01428
2024-07-14T07:30:00+02:00;4,7769;0,01428
2024-07-14T07:45:00+02:00;6,0834;0,01428
2024-07-14T08:00:00+02:00;5,9604;0,00029
2024-07-14T08:15:00+02:00;4,6889;0,00029
2024-07-14T08:30:00+02:00;7,0909;0,00029
2024-07-14T08:45:00+02:00;8,9294;0,00029
2024-07-14T09:00:00+02:00;8,6599;-0,00292
2024-07-14T09:15:00+02:00;10,8529;-0,00292
2024-07-14T09:30:00+02:00;8,7709;-0,00292
2024-07-14T09:45:00+02:00;9,7104;-0,00292
2024-07-14T10:00:00+02:00;10,1544;-0,02034
2024-07-14T10:15:00+02:00;7,9424;-0,02034
2024-07-14T10:30:00+02:00;7,3314;-0,02034
2024-07-14T10:45:00+02:00;5,0469;-0,02034
2024-07-14T11:00:00+02:00;5,5099;-0,04051
2024-07-14T11:15:00+02:00;6,5479;-0,04051
2024-07-14T11:30:00+02:00;5,1274;-0,04051
2024-07-14T11:45:00+02:00;7,5759;-0,04051
2024-07-14T12:00:00+02:00;5,2529;-0,05943
2024-07-14T12:15:00+02:00;6,7329;-0,05943
2024-07-14T12:30:00+02:00;6,8684;-0,05943
2024-07-14T12:45:00+02:00;5,2524;-0,05943
2024-07-14T13:00:00+02:00;8,3164;-0,07383
2024-07-14T13:15:00+02:00;5,6129;-0,07383
2024-07-14T13:30:00+02:00;7,1914;-0,07383
2024-07-14T13:45:00+02:00;6,7329;-0,07383
2024-07-14T14:00:00+02:00;5,8109;-0,06667
2024-07-14T14:15:00+02:00;8,7209;-0,06667
2024-07-14T14:30:00+02:00;5,1984;-0,06667
2024-07-14T14:45:00+02:00;7,2789;-0,06667
2024-07-14T15:00:00+02:00;7,6319;-0,04102
2024-07-14T15:15:00+02:00;5,9109;-0,04102
2024-07-14T15:30:00+02:00;8,2209;-0,04102
2024-07-14T15:45:00+02:00;5,6184;-0,04102
2024-07-14T16:00:00+02:00;8,7354;-0,00249
2024-07-14T16:15:00+02:00;9,6854;-0,00249
2024-07-14T16:30:00+02:00;7,4954;-0,00249
2024-07-14T16:45:00+02:00;7,9409;-0,00249
2024-07-14T17:00:00+02:00;8,8504;0,01275
2024-07-14T17:15:00+02:00;6,4409;0,01275
2024-07-14T17:30:00+02:00;9,0904;0,01275
2024-07-14T17:45:00+02:00;7,6529;0,01275
2024-07-14T18:00:00+02:00;7,1094;0,07037
2024-07-14T18:15:00+02:00;7,6864;0,07037
2024-07-14T18:30:00+02:00;6,4284;0,07037
2024-07-14T18:45:00+02:00;8,9144;0,07037
2024-07-14T19:00:00+02:00;7,0804;0,12055
2024-07-14T19:15:00+02:00;8,4039;0,12055
2024-07-14T19:30:00+02:00;7,6789;0,12055
2024-07-14T19:45:00+02:00;6,9644;0,12055
2024-07-14T20:00:00+02:00;7,4779;0,18726
2024-07-14T20:15:00+02:00;6,8159;0,18726
2024-07-14T20:30:00+02:00;7,8699;0,18726
2024-07-14T20:45:00+02:00;6,2339;0,18726
2024-07-14T21:00:00+02:00;8,3484;0,14329
2024-07-14T21:15:00+02:00;7,1524;0,14329
2024-07-14T21:30:00+02:00;8,5814;0,14329
2024-07-14T21:45:00+02:00;7,5714;0,14329
2024-07-14T22:00:00+02:00;6,2149;0,12172
2024-07-14T22:15:00+02:00;7,6009;0,12172
2024-07-14T22:30:00+02:00;5,9139;0,12172
2024-07-14T22:45:00+02:00;6,7354;0,12172
2024-07-14T23:00:00+02:00;6,8874;0,0997
2024-07-14T23:15:00+02:00;5,5269;0,0997
2024-07-14T23:30:00+02:00;7,2924;0,0997
2024-07-14T23:45:00+02:00;5,4219;0,0997
2024-07-15T00:00:00+02:00;6,0908;0,09198
2024-07-15T00:15:00+02:00;8,1213;0,09198
2024-07-15T00:30:00+02:00;5,6978;0,09198
2024-07-15T00:45:00+02:00;6,4263;0,09198
2024-07-15T01:00:00+02:00;7,6573;0,07325
2024-07-15T01:15:00+02:00;5,9903;0,07325
2024-07-15T01:30:00+02:00;6,8233;0,07325
2024-07-15T01:45:00+02:00;7,3893;0,07325
2024-07-15T02:00:00+02:00;6,2043;0,06622
2024-07-15T02:15:00+02:00;6,5808;0,06622
2024-07-15T02:30:00+02:00;7,3593;0,06622
2024-07-15T02:45:00+02:00;6,2513;0,06622
2024-07-15T03:00:00+02:00;6,6213;0,07003
2024-07-15T03:15:00+02:00;7,2803;0,07003
2024-07-15T03:30:00+02:00;6,3278;0,07003
2024-07-15T03:45:00+02:00;6,2988;0,07003
2024-07-15T04:00:00+02:00;7,9893;0,07015
2024-07-15T04:15:00+02:00;6,1673;0,07015
2024-07-15T04:30:00+02:00;6,2183;0,07015
2024-07-15T04:45:00+02:00;7,8713;0,07015
2024-07-15T05:00:00+02:00;5,9933;0,08768
2024-07-15T05:15:00+02:00;5,8948;0,08768
2024-07-15T05:30:00+02:00;7,4723;0,08768
2024-07-15T05:45:00+02:00;5,9738;0,08768
2024-07-15T06:00:00+02:00;5,8078;0,13124
2024-07-15T06:15:00+02:00;7,7878;0,13124
2024-07-15T06:30:00+02:00;7,3498;0,13124
2024-07-15T06:45:00+02:00;6,9013;0,13124
2024-07-15T07:00:00+02:00;8,0233;0,14251
2024-07-15T07:15:00+02:00;9,7498;0,14251
2024-07-15T07:30:00+02:00;9,8953;0,14251
2024-07-15T07:45:00+02:00;8,1123;0,14251
2024-07-15T08:00:00+02:00;8,7023;0,12162
2024-07-15T08:15:00+02:00;7,6543;0,12162
2024-07-15T08:30:00+02:00;8,3748;0,12162
2024-07-15T08:45:00+02:00;9,4958;0,12162
2024-07-15T09:00:00+02:00;9,6873;0,10583
2024-07-15T09:15:00+02:00;14,1388;0,10583
2024-07-15T09:30:00+02:00;15,1128;0,10583
2024-07-15T09:45:00+02:00;13,7583;0,10583
2024-07-15T10:00:00+02:00;15,8308;0,10558
2024-07-15T10:15:00+02:00;14,2673;0,10558
2024-07-15T10:30:00+02:00;14,0383;0,10558
2024-07-15T10:45:00+02:00;15,9983;0,10558
2024-07-15T11:00:00+02:00;13,5028;0,10456
2024-07-15T11:15:00+02:00;14,9473;0,10456
2024-07-15T11:30:00+02:00;14,8383;0,10456
2024-07-15T11:45:00+02:00;13,7878;0,10456
2024-07-15T12:00:00+02:00;16,2113;0,10201
2024-07-15T12:15:00+02:00;12,9728;0,10201
2024-07-15T12:30:00+02:00;10,3648;0,10201
2024-07-15T12:45:00+02:00;11,2263;0,10201
2024-07-15T13:00:00+02:00;9,2858;0,101
2024-07-15T13:15:00+02:00;10,1298;0,101
2024-07-15T13:30:00+02:00;8,3913;0,101
2024-07-15T13:45:00+02:00;7,3013;0,101
2024-07-15T14:00:00+02:00;9,7593;0,10314
2024-07-15T14:15:00+02:00;6,8693;0,10314
2024-07-15T14:30:00+02:00;6,6858;0,10314
2024-07-15T14:45:00+02:00;9,6708;0,10314
2024-07-15T15:00:00+02:00;7,6128;0,10425
2024-07-15T15:15:00+02:00;7,4723;0,10425
2024-07-15T15:30:00+02:00;8,7853;0,10425
2024-07-15T15:45:00+02:00;7,3363;0,10425
2024-07-15T16:00:00+02:00;10,0748;0,0706
2024-07-15T16:15:00+02:00;9,1118;0,0706
2024-07-15T16:30:00+02:00;9,0668;0,0706
2024-07-15T16:45:00+02:00;9,9723;0,0706
2024-07-15T17:00:00+02:00;8,9413;0,10745
2024-07-15T17:15:00+02:00;9,8793;0,10745
2024-07-15T17:30:00+02:00;8,0753;0,10745
2024-07-15T17:45:00+02:00;10,1048;0,10745
2024-07-15T18:00:00+02:00;6,9058;0,15423
2024-07-15T18:15:00+02:00;11,6088;0,15423
2024-07-15T18:30:00+02:00;7,1373;0,15423
2024-07-15T18:45:00+02:00;8,8088;0,15423
2024-07-15T19:00:00+02:00;8,1403;0,26993
2024-07-15T19:15:00+02:00;8,1428;0,26993
2024-07-15T19:30:00+02:00;7,7808;0,26993
2024-07-15T19:45:00+02:00;6,9813;0,26993
2024-07-15T20:00:00+02:00;8,2488;0,30338
2024-07-15T20:15:00+02:00;6,7123;0,30338
2024-07-15T20:30:00+02:00;8,3443;0,30338
2024-07-15T20:45:00+02:00;8,5538;0,30338
2024-07-15T21:00:00+02:00;12,1443;0,19964
2024-07-15T21:15:00+02:00;11,7658;0,19964
2024-07-15T21:30:00+02:00;11,5653;0,19964
2024-07-15T21:45:00+02:00;12,3178;0,19964
2024-07-15T22:00:00+02:00;9,9138;0,12424
2024-07-15T22:15:00+02:00;10,9773;0,12424
2024-07-15T22:30:00+02:00;11,1163;0,12424
2024-07-15T22:45:00+02:00;10,1638;0,12424
2024-07-15T23:00:00+02:00;10,2238;0,09174
2024-07-15T23:15:00+02:00;6,8063;0,09174
2024-07-15T23:30:00+02:00;5,7183;0,09174
2024-07-15T23:45:00+02:00;7,8233;0,09174
2024-07-16T00:00:00+02:00;5,8448;0,09344
2024-07-16T00:15:00+02:00;5,7518;0,09344
2024-07-16T00:30:00+02:00;7,2883;0,09344
2024-07-16T00:45:00+02:00;5,6588;0,09344
2024-07-16T01:00:00+02:00;5,6483;0,0741
2024-07-16T01:15:00+02:00;7,3458;0,0741
2024-07-16T01:30:00+02:00;5,7128;0,0741
2024-07-16T01:45:00+02:00;6,0673;0,0741
2024-07-16T02:00:00+02:00;7,6573;0,06875
2024-07-16T02:15:00+02:00;5,7738;0,06875
2024-07-16T02:30:00+02:00;5,9793;0,06875
2024-07-16T02:45:00+02:00;7,7293;0,06875
2024-07-16T03:00:00+02:00;5,9198;0,05762
2024-07-16T03:15:00+02:00;5,7118;0,05762
2024-07-16T03:30:00+02:00;8,0523;0,05762
2024-07-16T03:45:00+02:00;5,9408;0,05762
2024-07-16T04:00:00+02:00;5,9148;0,05186
2024-07-16T04:15:00+02:00;7,1098;0,05186
2024-07-16T04:30:00+02:00;6,1623;0,05186
2024-07-16T04:45:00+02:00;5,9768;0,05186
2024-07-16T05:00:00+02:00;6,9148;0,05828
2024-07-16T05:15:00+02:00;6,2068;0,05828
2024-07-16T05:30:00+02:00;5,3783;0,05828
2024-07-16T05:45:00+02:00;5,3538;0,05828
2024-07-16T06:00:00+02:00;5,2458;0,0898
2024-07-16T06:15:00+02:00;7,2093;0,0898
2024-07-16T06:30:00+02:00;5,9043;0,0898
2024-07-16T06:45:00+02:00;6,8163;0,0898
2024-07-16T07:00:00+02:00;7,3888;0,09106
2024-07-16T07:15:00+02:00;10,1058;0,09106
2024-07-16T07:30:00+02:00;13,0993;0,09106
2024-07-16T07:45:00+02:00;9,3323;0,09106
2024-07-16T08:00:00+02:00;8,9688;0,08234
2024-07-16T08:15:00+02:00;10,5813;0,08234
2024-07-16T08:30:00+02:00;9,6448;0,08234
2024-07-16T08:45:00+02:00;9,6618;0,08234
2024-07-16T09:00:00+02:00;12,1868;0,06644
2024-07-16T09:15:00+02:00;10,9373;0,06644
2024-07-16T09:30:00+02:00;10,6083;0,06644
2024-07-16T09:45:00+02:00;12,4578;0,06644
2024-07-16T10:00:00+02:00;11,2403;0,04366
2024-07-16T10:15:00+02:00;12,5933;0,04366
2024-07-16T10:30:00+02:00;12,9328;0,04366
2024-07-16T10:45:00+02:00;10,6658;0,04366
2024-07-16T11:00:00+02:00;12,5783;0,04155
2024-07-16T11:15:00+02:00;10,7218;0,04155
2024-07-16T11:30:00+02:00;10,2133;0,04155
2024-07-16T11:45:00+02:00;12,3793;0,04155
2024-07-16T12:00:00+02:00;10,2743;0,04876
2024-07-16T12:15:00+02:00;11,5793;0,04876
2024-07-16T12:30:00+02:00;11,0838;0,04876
2024-07-16T12:45:00+02:00;10,8643;0,04876
2024-07-16T13:00:00+02:00;12,9823;0,07013
2024-07-16T13:15:00+02:00;10,0268;0,07013
2024-07-16T13:30:00+02:00;10,3893;0,07013
2024-07-16T13:45:00+02:00;11,0538;0,07013
2024-07-16T14:00:00+02:00;8,7443;0,06631
2024-07-16T14:15:00+02:00;10,5918;0,06631
2024-07-16T14:30:00+02:00;8,8278;0,06631
2024-07-16T14:45:00+02:00;8,8678;0,06631
2024-07-16T15:00:00+02:00;10,8738;0,10675
2024-07-16T15:15:00+02:00;8,7873;0,10675
2024-07-16T15:30:00+02:00;10,5418;0,10675
2024-07-16T15:45:00+02:00;8,7748;0,10675
2024-07-16T16:00:00+02:00;9,5613;0,09502
2024-07-16T16:15:00+02:00;11,1293;0,09502
2024-07-16T16:30:00+02:00;8,6378;0,09502
2024-07-16T16:45:00+02:00;11,1383;0,09502
2024-07-16T17:00:00+02:00;8,1973;0,10957
2024-07-16T17:15:00+02:00;10,2708;0,10957
2024-07-16T17:30:00+02:00;9,0698;0,10957
2024-07-16T17:45:00+02:00;9,5433;0,10957
2024-07-16T18:00:00+02:00;10,1873;0,13
2024-07-16T18:15:00+02:00;9,0803;0,13
2024-07-16T18:30:00+02:00;11,1563;0,13
2024-07-16T18:45:00+02:00;8,1583;0,13
2024-07-16T19:00:00+02:00;10,6563;0,29459
2024-07-16T19:15:00+02:00;8,3623;0,29459
2024-07-16T19:30:00+02:00;9,7103;0,29459
2024-07-16T19:45:00+02:00;8,1683;0,29459
2024-07-16T20:00:00+02:00;8,5873;0,21456
2024-07-16T20:15:00+02:00;8,5103;0,21456
2024-07-16T20:30:00+02:00;7,9998;0,21456
2024-07-16T20:45:00+02:00;9,0483;0,21456
2024-07-16T21:00:00+02:00;6,8488;0,18144
2024-07-16T21:15:00+02:00;9,3413;0,18144
2024-07-16T21:30:00+02:00;7,5718;0,18144
2024-07-16T21:45:00+02:00;8,5253;0,18144
2024-07-16T22:00:00+02:00;7,2768;0,1342
2024-07-16T22:15:00+02:00;5,9268;0,1342
2024-07-16T22:30:00+02:00;7,8268;0,1342
2024-07-16T22:45:00+02:00;6,6403;0,1342
2024-07-16T23:00:00+02:00;6,2123;0,12005
2024-07-16T23:15:00+02:00;8,0033;0,12005
2024-07-16T23:30:00+02:00;6,2283;0,12005
2024-07-16T23:45:00+02:00;6,8953;0,12005
2024-07-17T00:00:00+02:00;6,8096;0,09685
2024-07-17T00:15:00+02:00;6,2251;0,09685
2024-07-17T00:30:00+02:00;7,4401;0,09685
2024-07-17T00:45:00+02:00;6,1776;0,09685
2024-07-17T01:00:00+02:00;6,1721;0,08033
2024-07-17T01:15:00+02:00;7,8766;0,08033
2024-07-17T01:30:00+02:00;6,1871;0,08033
2024-07-17T01:45:00+02:00;6,6486;0,08033
2024-07-17T02:00:00+02:00;7,5696;0,07691
2024-07-17T02:15:00+02:00;6,2231;0,07691
2024-07-17T02:30:00+02:00;7,3756;0,07691
2024-07-17T02:45:00+02:00;6,7311;0,07691
2024-07-17T03:00:00+02:00;6,1961;0,07492
2024-07-17T03:15:00+02:00;7,6996;0,07492
2024-07-17T03:30:00+02:00;6,2601;0,07492
2024-07-17T03:45:00+02:00;6,2026;0,07492
